CurrentDensity,BubbleDiameter,TemperatureIncrease,VoidFraction,Location
500,200,0,0.00027067,0.008613
500,200,0,0.00031659,0.0085965
500,200,0,0.00036471,0.00858
500,200,0,0.00041284,0.0085635
500,200,0,0.00046096,0.008547
500,200,0,0.00050908,0.0085305
500,200,0,0.00055721,0.008514
500,250,0.09,0.74739,0.0165
500,250,0.08,0.68766,0.016484
500,250,0.08,0.62792,0.016467
500,250,0.07,0.56818,0.016451
500,250,0.06,0.50845,0.016434
500,250,0.05,0.44871,0.016417
500,250,0.04,0.38897,0.016401
500,250,0.04,0.33111,0.016384
500,250,0.04,0.27338,0.016368
500,250,0.03,0.21565,0.016352
500,250,0.03,0.15791,0.016335
500,250,0.03,0.10017,0.016319
500,250,0.02,0.042441,0.016302
500,250,0.02,0.010936,0.016285
500,250,0.02,0.0092528,0.016269
500,250,0.02,0.0075698,0.016252
500,250,0.02,0.0058871,0.016236
500,250,0.02,0.0042043,0.01622
500,250,0.02,0.0025214,0.016203
500,250,0.02,0.0008386,0.016186
500,250,0.02,0.000090781,0.01617
500,250,0.02,0.000082786,0.016153
500,250,0.02,0.00007479,0.016137
500,250,0.01,0.000066795,0.016121
500,250,0.01,0.0000588,0.016104
500,250,0.01,0.000050805,0.016088
500,250,0.01,0.000042809,0.016071
500,250,0.01,0.000036176,0.016054
500,250,0.01,0.00003573,0.016038
500,250,0.01,0.000035284,0.016021
500,250,0.01,0.000034838,0.016005
500,250,0.01,0.000034392,0.015989
500,250,0.01,0.000033946,0.015972
500,250,0.01,0.0000335,0.015956
500,250,0.01,0.000033054,0.015939
500,250,0.01,0.000032739,0.015922
500,250,0.01,0.000032727,0.015906
500,250,0.01,0.000032714,0.015889
500,250,0.01,0.000032702,0.015873
500,250,0.01,0.000032689,0.015857
500,250,0.01,0.000032677,0.01584
500,250,0.01,0.000032664,0.015824
500,250,0.01,0.000032652,0.015807
500,250,0.01,0.00003264,0.01579
500,250,0.01,0.000032688,0.015774
500,250,0.01,0.000032744,0.015757
500,250,0.01,0.000032801,0.015741
500,250,0.01,0.000032857,0.015725
500,250,0.01,0.000032913,0.015708
500,250,0.01,0.000032969,0.015692
500,250,0.01,0.000033025,0.015675
500,250,0.01,0.000033082,0.015658
500,250,0.01,0.000033138,0.015642
500,250,0.01,0.000033188,0.015625
500,250,0.01,0.000033238,0.015609
500,250,0.01,0.000033288,0.015592
500,250,0.01,0.000033337,0.015576
500,250,0.01,0.000033387,0.01556
500,250,0.01,0.000033437,0.015543
500,250,0.01,0.000033487,0.015526
500,250,0.01,0.000033536,0.01551
500,250,0.01,0.000033586,0.015494
500,250,0.01,0.000033628,0.015477
500,250,0.01,0.000033655,0.01546
500,250,0.01,0.000033681,0.015444
500,250,0.01,0.000033708,0.015428
500,250,0.01,0.000033734,0.015411
500,250,0.01,0.000033761,0.015395
500,250,0.01,0.000033787,0.015378
500,250,0.01,0.000033814,0.015361
500,250,0.01,0.00003384,0.015345
500,250,0.01,0.000033867,0.015329
500,250,0.01,0.000033891,0.015312
500,250,0.01,0.000033891,0.015295
500,250,0.01,0.000033892,0.015279
500,250,0.01,0.000033892,0.015263
500,250,0.01,0.000033893,0.015246
500,250,0.01,0.000033893,0.015229
500,250,0.01,0.000033894,0.015213
500,250,0.01,0.000033894,0.015197
500,250,0.01,0.000033895,0.01518
500,250,0.01,0.000033895,0.015163
500,250,0.01,0.000033896,0.015147
500,250,0.01,0.000033893,0.015131
500,250,0.01,0.000033869,0.015114
500,250,0.01,0.000033845,0.015097
500,250,0.01,0.000033821,0.015081
500,250,0.01,0.000033798,0.015065
500,250,0.01,0.000033774,0.015048
500,250,0.01,0.00003375,0.015031
500,250,0.01,0.000033727,0.015015
500,250,0.01,0.000033703,0.014999
500,250,0.01,0.000033679,0.014982
500,250,0.01,0.000033656,0.014965
500,250,0.01,0.000033632,0.014949
500,250,0.01,0.000033598,0.014933
500,250,0.01,0.000033554,0.014916
500,250,0.01,0.00003351,0.014899
500,250,0.01,0.000033466,0.014883
500,250,0.01,0.000033421,0.014867
500,250,0.01,0.000033377,0.01485
500,250,0.01,0.000033333,0.014833
500,250,0.01,0.000033289,0.014817
500,250,0.01,0.000033245,0.014801
500,250,0.01,0.0000332,0.014784
500,250,0.01,0.000033156,0.014767
500,250,0.01,0.000033112,0.014751
500,250,0.01,0.000033067,0.014735
500,250,0.01,0.000033007,0.014718
500,250,0.01,0.000032947,0.014701
500,250,0.01,0.000032886,0.014685
500,250,0,0.000032826,0.014669
500,250,0,0.000032765,0.014652
500,250,0,0.000032705,0.014635
500,250,0,0.000032644,0.014619
500,250,0,0.000032584,0.014603
500,250,0,0.000032523,0.014586
500,250,0,0.000032463,0.01457
500,250,0,0.000032402,0.014553
500,250,0,0.000032342,0.014536
500,250,0,0.000032281,0.01452
500,250,0,0.000032213,0.014504
500,250,0,0.00003214,0.014487
500,250,0,0.000032068,0.01447
500,250,0,0.000031995,0.014454
500,250,0,0.000031923,0.014438
500,250,0,0.00003185,0.014421
500,250,0,0.000031778,0.014404
500,250,0,0.000031705,0.014388
500,250,0,0.000031633,0.014372
500,250,0,0.00003156,0.014355
500,250,0,0.000031488,0.014338
500,250,0,0.000031415,0.014322
500,250,0,0.000031343,0.014306
500,250,0,0.00003127,0.014289
500,250,0,0.000031194,0.014272
500,250,0,0.000031113,0.014256
500,250,0,0.000031033,0.01424
500,250,0,0.000030952,0.014223
500,250,0,0.000030872,0.014206
500,250,0,0.000030791,0.01419
500,250,0,0.00003071,0.014174
500,250,0,0.00003063,0.014157
500,250,0,0.000030549,0.01414
500,250,0,0.000030469,0.014124
500,250,0,0.000030388,0.014108
500,250,0,0.000030308,0.014091
500,250,0,0.000030227,0.014074
500,250,0,0.000030146,0.014058
500,250,0,0.000030066,0.014042
500,250,0,0.000029984,0.014025
500,250,0,0.000029898,0.014008
500,250,0,0.000029813,0.013992
500,250,0,0.000029728,0.013976
500,250,0,0.000029643,0.013959
500,250,0,0.000029557,0.013942
500,250,0,0.000029472,0.013926
500,250,0,0.000029387,0.01391
500,250,0,0.000029302,0.013893
500,250,0,0.000029216,0.013876
500,250,0,0.000029131,0.01386
500,250,0,0.000029046,0.013844
500,250,0,0.000028961,0.013827
500,250,0,0.000028875,0.01381
500,250,0,0.00002879,0.013794
500,250,0,0.000028705,0.013778
500,250,0,0.000028619,0.013761
500,250,0,0.000028532,0.013744
500,250,0,0.000028445,0.013728
500,250,0,0.000028357,0.013711
500,250,0,0.00002827,0.013695
500,250,0,0.000028183,0.013679
500,250,0,0.000028095,0.013662
500,250,0,0.000028008,0.013645
500,250,0,0.000027921,0.013629
500,250,0,0.000027833,0.013613
500,250,0,0.000027746,0.013596
500,250,0,0.000027659,0.013579
500,250,0,0.000027572,0.013563
500,250,0,0.000027484,0.013547
500,250,0,0.000027397,0.01353
500,250,0,0.00002731,0.013513
500,250,0,0.000027222,0.013497
500,250,0,0.000027135,0.013481
500,250,0,0.000027047,0.013464
500,250,0,0.00002696,0.013447
500,250,0,0.000026872,0.013431
500,250,0,0.000026785,0.013415
500,250,0,0.000026697,0.013398
500,250,0,0.00002661,0.013381
500,250,0,0.000026522,0.013365
500,250,0,0.000026435,0.013349
500,250,0,0.000026347,0.013332
500,250,0,0.00002626,0.013315
500,250,0,0.000026172,0.013299
500,250,0,0.000026085,0.013283
500,250,0,0.000025997,0.013266
500,250,0,0.000025909,0.013249
500,250,0,0.000025822,0.013233
500,250,0,0.000025734,0.013217
500,250,0,0.000025647,0.0132
500,250,0,0.000025559,0.013183
500,250,0,0.000025472,0.013167
500,250,0,0.000025385,0.013151
500,250,0,0.000025299,0.013134
500,250,0,0.000025212,0.013117
500,250,0,0.000025125,0.013101
500,250,0,0.000025039,0.013085
500,250,0,0.000024952,0.013068
500,250,0,0.000024865,0.013051
500,250,0,0.000024778,0.013035
500,250,0,0.000024692,0.013019
500,250,0,0.000024605,0.013002
500,250,0,0.000024518,0.012985
500,250,0,0.000024432,0.012969
500,250,0,0.000024345,0.012953
500,250,0,0.000024258,0.012936
500,250,0,0.000024172,0.012919
500,250,0,0.000024085,0.012903
500,250,0,0.000023998,0.012886
500,250,0,0.000023911,0.01287
500,250,0,0.000023825,0.012854
500,250,0,0.00002374,0.012837
500,250,0,0.000023656,0.01282
500,250,0,0.000023572,0.012804
500,250,0,0.000023488,0.012788
500,250,0,0.000023405,0.012771
500,250,0,0.000023321,0.012754
500,250,0,0.000023237,0.012738
500,250,0,0.000023153,0.012722
500,250,0,0.00002307,0.012705
500,250,0,0.000022986,0.012688
500,250,0,0.000022902,0.012672
500,250,0,0.000022818,0.012656
500,250,0,0.000022734,0.012639
500,250,0,0.000022651,0.012622
500,250,0,0.000022567,0.012606
500,250,0,0.000022483,0.01259
500,250,0,0.000022399,0.012573
500,250,0,0.000022315,0.012556
500,250,0,0.000022232,0.01254
500,250,0,0.000022148,0.012524
500,250,0,0.000022064,0.012507
500,250,0,0.000021981,0.01249
500,250,0,0.000021899,0.012474
500,250,0,0.000021817,0.012458
500,250,0,0.000021735,0.012441
500,250,0,0.000021653,0.012424
500,250,0,0.000021571,0.012408
500,250,0,0.00002149,0.012392
500,250,0,0.000021408,0.012375
500,250,0,0.000021326,0.012358
500,250,0,0.000021244,0.012342
500,250,0,0.000021162,0.012326
500,250,0,0.00002108,0.012309
500,250,0,0.000020998,0.012292
500,250,0,0.000020916,0.012276
500,250,0,0.000020834,0.01226
500,250,0,0.000020752,0.012243
500,250,0,0.00002067,0.012226
500,250,0,0.000020588,0.01221
500,250,0,0.000020506,0.012194
500,250,0,0.000020424,0.012177
500,250,0,0.000020342,0.01216
500,250,0,0.00002026,0.012144
500,250,0,0.000020179,0.012128
500,250,0,0.000020097,0.012111
500,250,0,0.000020016,0.012094
500,250,0,0.000019934,0.012078
500,250,0,0.000019853,0.012061
500,250,0,0.000019772,0.012045
500,250,0,0.00001969,0.012029
500,250,0,0.000019609,0.012012
500,250,0,0.000019527,0.011995
500,250,0,0.000019446,0.011979
500,250,0,0.000019364,0.011963
500,250,0,0.000019283,0.011946
500,250,0,0.000019202,0.011929
500,250,0,0.00001912,0.011913
500,250,0,0.000019039,0.011897
500,250,0,0.000018957,0.01188
500,250,0,0.000018876,0.011863
500,250,0,0.000018794,0.011847
500,250,0,0.000018713,0.011831
500,250,0,0.000018633,0.011814
500,250,0,0.000018554,0.011797
500,250,0,0.000018474,0.011781
500,250,0,0.000018395,0.011765
500,250,0,0.000018315,0.011748
500,250,0,0.000018235,0.011731
500,250,0,0.000018156,0.011715
500,250,0,0.000018076,0.011699
500,250,0,0.000017997,0.011682
500,250,0,0.000017917,0.011665
500,250,0,0.000017838,0.011649
500,250,0,0.000017758,0.011633
500,250,0,0.000017679,0.011616
500,250,0,0.000017599,0.011599
500,250,0,0.00001752,0.011583
500,250,0,0.00001744,0.011567
500,250,0,0.00001736,0.01155
500,250,0,0.000017281,0.011533
500,250,0,0.000017202,0.011517
500,250,0,0.000017124,0.011501
500,250,0,0.000017046,0.011484
500,250,0,0.000016968,0.011467
500,250,0,0.00001689,0.011451
500,250,0,0.000016812,0.011435
500,250,0,0.000016734,0.011418
500,250,0,0.000016656,0.011401
500,250,0,0.000016578,0.011385
500,250,0,0.0000165,0.011369
500,250,0,0.000016423,0.011352
500,250,0,0.000016345,0.011335
500,250,0,0.000016267,0.011319
500,250,0,0.000016189,0.011303
500,250,0,0.000016111,0.011286
500,250,0,0.000016033,0.011269
500,250,0,0.000015955,0.011253
500,250,0,0.000015877,0.011236
500,250,0,0.0000158,0.01122
500,250,0,0.000015724,0.011204
500,250,0,0.000015647,0.011187
500,250,0,0.00001557,0.01117
500,250,0,0.000015494,0.011154
500,250,0,0.000015417,0.011138
500,250,0,0.00001534,0.011121
500,250,0,0.000015264,0.011104
500,250,0,0.000015187,0.011088
500,250,0,0.00001511,0.011072
500,250,0,0.000015034,0.011055
500,250,0,0.000014957,0.011038
500,250,0,0.00001488,0.011022
500,250,0,0.000014804,0.011006
500,250,0,0.000014727,0.010989
500,250,0,0.00001465,0.010972
500,250,0,0.000014575,0.010956
500,250,0,0.000014499,0.01094
500,250,0,0.000014423,0.010923
500,250,0,0.000014347,0.010906
500,250,0,0.000014272,0.01089
500,250,0,0.000014196,0.010874
500,250,0,0.00001412,0.010857
500,250,0,0.000014044,0.01084
500,250,0,0.000013969,0.010824
500,250,0,0.000013893,0.010808
500,250,0,0.000013817,0.010791
500,250,0,0.000013741,0.010774
500,250,0,0.000013666,0.010758
500,250,0,0.00001359,0.010742
500,250,0,0.000013514,0.010725
500,250,0,0.000013439,0.010708
500,250,0,0.000013363,0.010692
500,250,0,0.000013288,0.010676
500,250,0,0.000013213,0.010659
500,250,0,0.000013138,0.010642
500,250,0,0.000013062,0.010626
500,250,0,0.000012987,0.01061
500,250,0,0.000012912,0.010593
500,250,0,0.000012836,0.010576
500,250,0,0.000012761,0.01056
500,250,0,0.000012686,0.010544
500,250,0,0.00001261,0.010527
500,250,0,0.000012535,0.01051
500,250,0,0.00001246,0.010494
500,250,0,0.000012384,0.010478
500,250,0,0.000012309,0.010461
500,250,0,0.000012233,0.010444
500,250,0,0.000012158,0.010428
500,250,0,0.000012082,0.010411
500,250,0,0.000012007,0.010395
500,250,0,0.000011931,0.010379
500,250,0,0.000011856,0.010362
500,250,0,0.00001178,0.010345
500,250,0,0.000011705,0.010329
500,250,0,0.000011629,0.010313
500,250,0,0.000011554,0.010296
500,250,0,0.000011478,0.010279
500,250,0,0.000011403,0.010263
500,250,0,0.000011326,0.010247
500,250,0,0.00001125,0.01023
500,250,0,0.000011173,0.010213
500,250,0,0.000011097,0.010197
500,250,0,0.00001102,0.010181
500,250,0,0.000010944,0.010164
500,250,0,0.000010867,0.010147
500,250,0,0.000010791,0.010131
500,250,0,0.000010714,0.010115
500,250,0,0.000010638,0.010098
500,250,0,0.000010561,0.010081
500,250,0,0.000010485,0.010065
500,250,0,0.000010407,0.010049
500,250,0,0.000010329,0.010032
500,250,0,0.00001025,0.010015
500,250,0,0.000010172,0.009999
500,250,0,0.000010094,0.0099825
500,250,0,0.000010015,0.009966
500,250,0,9.9372E-06,0.0099495
500,250,0,9.8589E-06,0.009933
500,250,0,9.7806E-06,0.0099165
500,250,0,9.7023E-06,0.0099
500,250,0,0.000009624,0.0098835
500,250,0,9.5458E-06,0.009867
500,250,0,9.4649E-06,0.0098505
500,250,0,9.3841E-06,0.009834
500,250,0,9.3032E-06,0.0098175
500,250,0,9.2224E-06,0.009801
500,250,0,9.1416E-06,0.0097845
500,250,0,9.0607E-06,0.009768
500,250,0,8.9799E-06,0.0097515
500,250,0,8.8991E-06,0.009735
500,250,0,8.8182E-06,0.0097185
500,250,0,8.7374E-06,0.009702
500,250,0,8.6563E-06,0.0096855
500,250,0,8.5718E-06,0.009669
500,250,0,8.4873E-06,0.0096525
500,250,0,8.4027E-06,0.009636
500,250,0,8.3182E-06,0.0096195
500,250,0,8.2337E-06,0.009603
500,250,0,8.1492E-06,0.0095865
500,250,0,8.0646E-06,0.00957
500,250,0,7.9801E-06,0.0095535
500,250,0,7.8956E-06,0.009537
500,250,0,7.8111E-06,0.0095205
500,250,0,7.7221E-06,0.009504
500,250,0,7.6323E-06,0.0094875
500,250,0,7.5425E-06,0.009471
500,250,0,7.4527E-06,0.0094545
500,250,0,7.3628E-06,0.009438
500,250,0,0.000007273,0.0094215
500,250,0,7.1832E-06,0.009405
500,250,0,7.0934E-06,0.0093885
500,250,0,7.0036E-06,0.009372
500,250,0,6.9119E-06,0.0093555
500,250,0,6.8147E-06,0.009339
500,250,0,6.7174E-06,0.0093225
500,250,0,6.6201E-06,0.009306
500,250,0,6.5229E-06,0.0092895
500,250,0,6.4256E-06,0.009273
500,250,0,6.3283E-06,0.0092565
500,250,0,0.000006231,0.00924
500,250,0,6.1338E-06,0.0092235
500,250,0,6.0339E-06,0.009207
500,250,0,5.9269E-06,0.0091905
500,250,0,5.8198E-06,0.009174
500,250,0,5.7127E-06,0.0091575
500,250,0,5.6056E-06,0.009141
500,250,0,5.4986E-06,0.0091245
500,250,0,5.3915E-06,0.009108
500,250,0,5.2844E-06,0.0090915
500,250,0,5.1773E-06,0.009075
500,250,0,5.0613E-06,0.0090585
500,250,0,4.9436E-06,0.009042
500,250,0,0.000004826,0.0090255
500,250,0,4.7083E-06,0.009009
500,250,0,4.5906E-06,0.0089925
500,250,0,0.000004473,0.008976
500,250,0,4.3553E-06,0.0089595
500,250,0,4.2376E-06,0.008943
500,250,0,0.000004148,0.0089265
500,250,0,4.0593E-06,0.00891
500,250,0,3.9705E-06,0.0088935
500,250,0,3.8818E-06,0.008877
500,250,0,0.000003793,0.0088605
500,250,0,3.7042E-06,0.008844
500,250,0,3.6155E-06,0.0088275
500,250,0,3.6009E-06,0.008811
500,250,0,3.6372E-06,0.0087945
500,250,0,3.6735E-06,0.008778
500,250,0,3.7099E-06,0.0087615
500,250,0,3.7462E-06,0.008745
500,250,0,3.7825E-06,0.0087285
500,250,0,3.8188E-06,0.008712
500,250,0,0.000025676,0.0086955
500,250,0,0.000057637,0.008679
500,250,0,0.000089596,0.0086625
500,250,0,0.00012156,0.008646
500,250,0,0.00015352,0.0086295
500,250,0,0.00018548,0.008613
500,250,0,0.00021788,0.0085965
500,250,0,0.00025193,0.00858
500,250,0,0.00028599,0.0085635
500,250,0,0.00032004,0.008547
500,250,0,0.00035409,0.0085305
500,250,0,0.00038815,0.008514
1500,50,0.2,0.2016,0.0165
1500,50,0.18,0.19416,0.016484
1500,50,0.17,0.18672,0.016467
1500,50,0.15,0.17928,0.016451
1500,50,0.14,0.17184,0.016434
1500,50,0.12,0.1644,0.016417
1500,50,0.11,0.15696,0.016401
1500,50,0.1,0.14773,0.016384
1500,50,0.09,0.13839,0.016368
1500,50,0.09,0.12905,0.016352
1500,50,0.08,0.1197,0.016335
1500,50,0.08,0.11036,0.016319
1500,50,0.07,0.10102,0.016302
1500,50,0.07,0.094537,0.016285
1500,50,0.07,0.091304,0.016269
1500,50,0.06,0.08807,0.016252
1500,50,0.06,0.084837,0.016236
1500,50,0.06,0.081604,0.01622
1500,50,0.06,0.078371,0.016203
1500,50,0.06,0.075138,0.016186
1500,50,0.06,0.072844,0.01617
1500,50,0.05,0.071293,0.016153
1500,50,0.05,0.069743,0.016137
1500,50,0.05,0.068193,0.016121
1500,50,0.05,0.066642,0.016104
1500,50,0.05,0.065092,0.016088
1500,50,0.05,0.063541,0.016071
1500,50,0.05,0.062092,0.016054
1500,50,0.05,0.061103,0.016038
1500,50,0.05,0.060114,0.016021
1500,50,0.05,0.059125,0.016005
1500,50,0.05,0.058136,0.015989
1500,50,0.05,0.057147,0.015972
1500,50,0.05,0.056158,0.015956
1500,50,0.04,0.055169,0.015939
1500,50,0.04,0.054262,0.015922
1500,50,0.04,0.053542,0.015906
1500,50,0.04,0.052823,0.015889
1500,50,0.04,0.052103,0.015873
1500,50,0.04,0.051383,0.015857
1500,50,0.04,0.050663,0.01584
1500,50,0.04,0.049944,0.015824
1500,50,0.04,0.049224,0.015807
1500,50,0.04,0.048504,0.01579
1500,50,0.04,0.047924,0.015774
1500,50,0.04,0.04736,0.015757
1500,50,0.04,0.046797,0.015741
1500,50,0.04,0.046233,0.015725
1500,50,0.04,0.04567,0.015708
1500,50,0.04,0.045106,0.015692
1500,50,0.04,0.044543,0.015675
1500,50,0.04,0.04398,0.015658
1500,50,0.04,0.043416,0.015642
1500,50,0.04,0.042947,0.015625
1500,50,0.04,0.042486,0.015609
1500,50,0.04,0.042026,0.015592
1500,50,0.04,0.041566,0.015576
1500,50,0.04,0.041105,0.01556
1500,50,0.04,0.040645,0.015543
1500,50,0.04,0.040185,0.015526
1500,50,0.03,0.039724,0.01551
1500,50,0.03,0.039264,0.015494
1500,50,0.03,0.038828,0.015477
1500,50,0.03,0.038442,0.01546
1500,50,0.03,0.038056,0.015444
1500,50,0.03,0.03767,0.015428
1500,50,0.03,0.037284,0.015411
1500,50,0.03,0.036898,0.015395
1500,50,0.03,0.036512,0.015378
1500,50,0.03,0.036126,0.015361
1500,50,0.03,0.03574,0.015345
1500,50,0.03,0.035354,0.015329
1500,50,0.03,0.034973,0.015312
1500,50,0.03,0.034644,0.015295
1500,50,0.03,0.034316,0.015279
1500,50,0.03,0.033987,0.015263
1500,50,0.03,0.033658,0.015246
1500,50,0.03,0.033329,0.015229
1500,50,0.03,0.033001,0.015213
1500,50,0.03,0.032672,0.015197
1500,50,0.03,0.032343,0.01518
1500,50,0.03,0.032014,0.015163
1500,50,0.03,0.031686,0.015147
1500,50,0.03,0.031364,0.015131
1500,50,0.03,0.031081,0.015114
1500,50,0.03,0.030798,0.015097
1500,50,0.03,0.030516,0.015081
1500,50,0.03,0.030233,0.015065
1500,50,0.03,0.02995,0.015048
1500,50,0.03,0.029667,0.015031
1500,50,0.03,0.029384,0.015015
1500,50,0.03,0.029102,0.014999
1500,50,0.03,0.028819,0.014982
1500,50,0.03,0.028536,0.014965
1500,50,0.03,0.028253,0.014949
1500,50,0.03,0.027989,0.014933
1500,50,0.03,0.027745,0.014916
1500,50,0.03,0.027501,0.014899
1500,50,0.03,0.027256,0.014883
1500,50,0.03,0.027012,0.014867
1500,50,0.03,0.026768,0.01485
1500,50,0.03,0.026524,0.014833
1500,50,0.03,0.02628,0.014817
1500,50,0.03,0.026035,0.014801
1500,50,0.03,0.025791,0.014784
1500,50,0.03,0.025547,0.014767
1500,50,0.03,0.025303,0.014751
1500,50,0.03,0.025059,0.014735
1500,50,0.03,0.024848,0.014718
1500,50,0.03,0.024638,0.014701
1500,50,0.03,0.024427,0.014685
1500,50,0.03,0.024216,0.014669
1500,50,0.02,0.024006,0.014652
1500,50,0.02,0.023795,0.014635
1500,50,0.02,0.023584,0.014619
1500,50,0.02,0.023374,0.014603
1500,50,0.02,0.023163,0.014586
1500,50,0.02,0.022952,0.01457
1500,50,0.02,0.022742,0.014553
1500,50,0.02,0.022531,0.014536
1500,50,0.02,0.02232,0.01452
1500,50,0.02,0.022131,0.014504
1500,50,0.02,0.02195,0.014487
1500,50,0.02,0.021769,0.01447
1500,50,0.02,0.021589,0.014454
1500,50,0.02,0.021408,0.014438
1500,50,0.02,0.021227,0.014421
1500,50,0.02,0.021047,0.014404
1500,50,0.02,0.020866,0.014388
1500,50,0.02,0.020685,0.014372
1500,50,0.02,0.020504,0.014355
1500,50,0.02,0.020324,0.014338
1500,50,0.02,0.020143,0.014322
1500,50,0.02,0.019962,0.014306
1500,50,0.02,0.019782,0.014289
1500,50,0.02,0.019614,0.014272
1500,50,0.02,0.01946,0.014256
1500,50,0.02,0.019307,0.01424
1500,50,0.02,0.019153,0.014223
1500,50,0.02,0.018999,0.014206
1500,50,0.02,0.018846,0.01419
1500,50,0.02,0.018692,0.014174
1500,50,0.02,0.018538,0.014157
1500,50,0.02,0.018384,0.01414
1500,50,0.02,0.018231,0.014124
1500,50,0.02,0.018077,0.014108
1500,50,0.02,0.017923,0.014091
1500,50,0.02,0.01777,0.014074
1500,50,0.02,0.017616,0.014058
1500,50,0.02,0.017462,0.014042
1500,50,0.02,0.017316,0.014025
1500,50,0.02,0.017187,0.014008
1500,50,0.02,0.017057,0.013992
1500,50,0.02,0.016927,0.013976
1500,50,0.02,0.016798,0.013959
1500,50,0.02,0.016668,0.013942
1500,50,0.02,0.016539,0.013926
1500,50,0.02,0.016409,0.01391
1500,50,0.02,0.016279,0.013893
1500,50,0.02,0.01615,0.013876
1500,50,0.02,0.01602,0.01386
1500,50,0.02,0.015891,0.013844
1500,50,0.02,0.015761,0.013827
1500,50,0.02,0.015631,0.01381
1500,50,0.02,0.015502,0.013794
1500,50,0.02,0.015372,0.013778
1500,50,0.02,0.015245,0.013761
1500,50,0.02,0.015137,0.013744
1500,50,0.02,0.015028,0.013728
1500,50,0.02,0.01492,0.013711
1500,50,0.02,0.014811,0.013695
1500,50,0.02,0.014703,0.013679
1500,50,0.02,0.014594,0.013662
1500,50,0.02,0.014486,0.013645
1500,50,0.02,0.014377,0.013629
1500,50,0.02,0.014269,0.013613
1500,50,0.02,0.01416,0.013596
1500,50,0.02,0.014052,0.013579
1500,50,0.02,0.013943,0.013563
1500,50,0.02,0.013835,0.013547
1500,50,0.02,0.013726,0.01353
1500,50,0.02,0.013618,0.013513
1500,50,0.02,0.013509,0.013497
1500,50,0.02,0.0134,0.013481
1500,50,0.02,0.013307,0.013464
1500,50,0.02,0.013216,0.013447
1500,50,0.02,0.013126,0.013431
1500,50,0.02,0.013035,0.013415
1500,50,0.02,0.012944,0.013398
1500,50,0.02,0.012854,0.013381
1500,50,0.02,0.012763,0.013365
1500,50,0.02,0.012672,0.013349
1500,50,0.02,0.012582,0.013332
1500,50,0.02,0.012491,0.013315
1500,50,0.02,0.012401,0.013299
1500,50,0.02,0.01231,0.013283
1500,50,0.02,0.012219,0.013266
1500,50,0.02,0.012129,0.013249
1500,50,0.02,0.012038,0.013233
1500,50,0.02,0.011948,0.013217
1500,50,0.02,0.011857,0.0132
1500,50,0.02,0.011766,0.013183
1500,50,0.02,0.011681,0.013167
1500,50,0.02,0.011605,0.013151
1500,50,0.02,0.011529,0.013134
1500,50,0.02,0.011454,0.013117
1500,50,0.02,0.011378,0.013101
1500,50,0.02,0.011302,0.013085
1500,50,0.02,0.011226,0.013068
1500,50,0.02,0.011151,0.013051
1500,50,0.02,0.011075,0.013035
1500,50,0.02,0.010999,0.013019
1500,50,0.02,0.010923,0.013002
1500,50,0.02,0.010847,0.012985
1500,50,0.02,0.010772,0.012969
1500,50,0.02,0.010696,0.012953
1500,50,0.02,0.01062,0.012936
1500,50,0.02,0.010544,0.012919
1500,50,0.02,0.010469,0.012903
1500,50,0.02,0.010393,0.012886
1500,50,0.02,0.010317,0.01287
1500,50,0.02,0.010241,0.012854
1500,50,0.02,0.010174,0.012837
1500,50,0.02,0.010111,0.01282
1500,50,0.02,0.010048,0.012804
1500,50,0.02,0.0099857,0.012788
1500,50,0.02,0.0099231,0.012771
1500,50,0.02,0.0098604,0.012754
1500,50,0.02,0.0097977,0.012738
1500,50,0.02,0.0097351,0.012722
1500,50,0.02,0.0096724,0.012705
1500,50,0.02,0.0096097,0.012688
1500,50,0.02,0.0095471,0.012672
1500,50,0.02,0.0094844,0.012656
1500,50,0.02,0.0094218,0.012639
1500,50,0.02,0.0093591,0.012622
1500,50,0.02,0.0092964,0.012606
1500,50,0.02,0.0092338,0.01259
1500,50,0.02,0.0091711,0.012573
1500,50,0.02,0.0091084,0.012556
1500,50,0.02,0.0090458,0.01254
1500,50,0.02,0.0089831,0.012524
1500,50,0.02,0.0089204,0.012507
1500,50,0.02,0.0088632,0.01249
1500,50,0.02,0.0088099,0.012474
1500,50,0.02,0.0087567,0.012458
1500,50,0.02,0.0087034,0.012441
1500,50,0.02,0.0086501,0.012424
1500,50,0.02,0.0085969,0.012408
1500,50,0.02,0.0085436,0.012392
1500,50,0.02,0.0084904,0.012375
1500,50,0.02,0.0084371,0.012358
1500,50,0.02,0.0083838,0.012342
1500,50,0.02,0.0083306,0.012326
1500,50,0.02,0.0082773,0.012309
1500,50,0.02,0.0082241,0.012292
1500,50,0.02,0.0081708,0.012276
1500,50,0.02,0.0081175,0.01226
1500,50,0.02,0.0080643,0.012243
1500,50,0.02,0.008011,0.012226
1500,50,0.02,0.0079578,0.01221
1500,50,0.02,0.0079045,0.012194
1500,50,0.02,0.0078513,0.012177
1500,50,0.02,0.007798,0.01216
1500,50,0.02,0.0077481,0.012144
1500,50,0.02,0.0077014,0.012128
1500,50,0.02,0.0076547,0.012111
1500,50,0.02,0.007608,0.012094
1500,50,0.02,0.0075612,0.012078
1500,50,0.02,0.0075145,0.012061
1500,50,0.01,0.0074678,0.012045
